                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                    1000                                      852                  1.0000000000000000E+000                  2.0000000000000000E-002                  8.9335759772239094E+009                  4.1510000485420632E+006                  5.7593656566779946E+003                  1.7246155789458928E+000                  1.3190158327310157E+000                 -3.6672514230505759E-001                  3.4495756638704753E-006                  1.0497520512011944E-016                  9.8380589691650355E-001                  4.5955467735637368E-005                  8.0983262239042852E-003                  3.0215829341511372E-003                  1.7001604795643746E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  5.9780278319840552E-001                  8.1272179307925220E-004                  3.8158095622134458E-001                  2.3014694830124443E-003                  2.5121717026139051E-003                  8.9329110088506060E-003                  2.0494093325890187E-003                  4.7485593265742414E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5161147372911315E+004                  1.0352341614136787E+007                  5.7983936374459333E+009                  1.7250430352340169E+000                  1.7248007137387882E+000                  2.1495188318902866E-036                  7.7152668857369100E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.8192221725884125E+017                               "r22.05.1"                               "gfortran"                                 "12.2.0"                  "aarch64-macos-22.10.1"                                 "CRMATH"                               "20221109"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                 tri_alfa 
                                       1                  1.0000000000000000E+000                  1.2025000860659667E-001                  3.7604710353941369E+000                 -6.9438011186887643E+000                  4.6206014046289781E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.6699707076069349E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.9999999999949996E-001                  1.2024961791323646E-001                  3.7608088607936474E+000                 -6.9414518897077340E+000                  4.6232890233193062E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  1.6790315041550244E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.9999999999824996E-001                  1.2024864644444522E-001                  3.7612956880975466E+000                 -6.9381286932409516E+000                  4.6270998882508776E+000                  7.0000000000000018E-001                  2.7999999999999997E-001                  1.9999999999999796E-002                  1.6919328545524084E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.9999999999699996E-001                  1.2024768237446325E-001                  3.7620320008460362E+000                 -6.9332119593198049E+000                  4.6327542602752843E+000                  7.0000000000000007E-001                  2.8000000000000019E-001                  1.9999999999999796E-002                  1.7112027385322293E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.9999999999449996E-001                  1.2024577592135256E-001                  3.7629998579205415E+000                 -6.9269852706357664E+000                  4.6399506582205126E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  1.7359219947269236E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.9999999999215616E-001                  1.2024401404178778E-001                  3.7645852655533023E+000                 -6.9172122155990641E+000                  4.6513123774830660E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.7754420802295147E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.9999999998668743E-001                  1.2023999438825968E-001                  3.7667285639065278E+000                 -6.9050205510642861E+000                  4.6656522517908119E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.8260063218380961E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.9999999998199984E-001                  1.2023664426164303E-001                  3.7689430869988825E+000                 -6.8933587736488908E+000                  4.6795341576556035E+000                  6.9999999999999996E-001                  2.8000000000000019E-001                  1.9999999999999796E-002                  1.8757201034232608E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.9999999997653122E-001                  1.2023283924144626E-001                  3.7710701776714712E+000                 -6.8830595513364630E+000                  4.6919663810137466E+000                  6.9999999744705954E-001                  2.8000000255294066E-001                  1.9999999999999796E-002                  1.9207498621251275E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
